sentence,model,query_mode,prompt_type,shot_type,context_type,correct
He straightened his tie before walking into the interview.,claude,api,direct,few,social_formal,1
He straightened his tie before walking into the interview.,claude,api,cot,few,social_formal,1
The silk tie matched the jacket better than the previous one.,claude,api,direct,zero,social_formal,1
The silk tie matched the jacket better than the previous one.,claude,api,cot,zero,social_formal,1
The silk tie matched the jacket better than the previous one.,claude,api,direct,few,social_formal,1
The silk tie matched the jacket better than the previous one.,claude,api,cot,few,social_formal,1
She bought a new tie as a gift for her father.,claude,api,direct,zero,social_formal,1
She bought a new tie as a gift for her father.,claude,api,cot,zero,social_formal,1
She bought a new tie as a gift for her father.,claude,api,direct,few,social_formal,1
She bought a new tie as a gift for her father.,claude,api,cot,few,social_formal,1
His tie was loosened after the long ceremony ended.,claude,api,direct,zero,social_formal,1
His tie was loosened after the long ceremony ended.,claude,api,cot,zero,social_formal,1
His tie was loosened after the long ceremony ended.,claude,api,direct,few,social_formal,1
His tie was loosened after the long ceremony ended.,claude,api,cot,few,social_formal,1
The game ended in a tie after overtime.,claude,api,direct,zero,competitive_event,1
The game ended in a tie after overtime.,claude,api,cot,zero,competitive_event,1
The game ended in a tie after overtime.,claude,api,direct,few,competitive_event,1
The game ended in a tie after overtime.,claude,api,cot,few,competitive_event,1
Both candidates finished the election in a tie.,claude,api,direct,zero,competitive_event,1
Both candidates finished the election in a tie.,claude,api,cot,zero,competitive_event,1
Both candidates finished the election in a tie.,claude,api,direct,few,competitive_event,1
Both candidates finished the election in a tie.,claude,api,cot,few,competitive_event,1
The final score resulted in a tie between the teams.,claude,api,direct,zero,competitive_event,1
The final score resulted in a tie between the teams.,claude,api,cot,zero,competitive_event,1
The final score resulted in a tie between the teams.,claude,api,direct,few,competitive_event,1
The final score resulted in a tie between the teams.,claude,api,cot,few,competitive_event,1
"After hours of debate, the vote produced a tie.",claude,api,direct,zero,competitive_event,1
"After hours of debate, the vote produced a tie.",claude,api,cot,zero,competitive_event,1
"After hours of debate, the vote produced a tie.",claude,api,direct,few,competitive_event,1
"After hours of debate, the vote produced a tie.",claude,api,cot,few,competitive_event,1
She used a rope to tie the boxes together.,claude,api,direct,zero,physical_binding,1
She used a rope to tie the boxes together.,claude,api,cot,zero,physical_binding,1
She used a rope to tie the boxes together.,claude,api,direct,few,physical_binding,1
She used a rope to tie the boxes together.,claude,api,cot,few,physical_binding,1
He learned how to tie the knot securely.,claude,api,direct,zero,physical_binding,1
He learned how to tie the knot securely.,claude,api,cot,zero,physical_binding,1
He learned how to tie the knot securely.,claude,api,direct,few,physical_binding,1
He learned how to tie the knot securely.,claude,api,cot,few,physical_binding,1
They worked together to tie the fence posts in place.,claude,api,direct,zero,physical_binding,1
They worked together to tie the fence posts in place.,claude,api,cot,zero,physical_binding,1
They worked together to tie the fence posts in place.,claude,api,direct,few,physical_binding,1
They worked together to tie the fence posts in place.,claude,api,cot,few,physical_binding,1
The instructions explained how to tie the cables safely.,claude,api,direct,zero,physical_binding,1
The instructions explained how to tie the cables safely.,claude,api,cot,zero,physical_binding,1
The instructions explained how to tie the cables safely.,claude,api,direct,few,physical_binding,1
The instructions explained how to tie the cables safely.,claude,api,cot,few,physical_binding,1
He used a file to smooth the sharp edge of the metal.,claude,api,direct,zero,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,claude,api,cot,zero,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,claude,api,direct,few,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,claude,api,cot,few,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,claude,api,direct,zero,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,claude,api,cot,zero,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,claude,api,direct,few,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,claude,api,cot,few,physical_tool_use,1
She ran the file across the surface until it was smooth.,claude,api,direct,zero,physical_tool_use,1
She ran the file across the surface until it was smooth.,claude,api,cot,zero,physical_tool_use,1
She ran the file across the surface until it was smooth.,claude,api,direct,few,physical_tool_use,1
She ran the file across the surface until it was smooth.,claude,api,cot,few,physical_tool_use,1
She decided to file a complaint with the city office.,claude,api,direct,zero,administrative_action,1
She decided to file a complaint with the city office.,claude,api,cot,zero,administrative_action,1
She decided to file a complaint with the city office.,claude,api,direct,few,administrative_action,1
She decided to file a complaint with the city office.,claude,api,cot,few,administrative_action,1
They will file the paperwork before the deadline.,claude,api,direct,zero,administrative_action,1
They will file the paperwork before the deadline.,claude,api,cot,zero,administrative_action,1
They will file the paperwork before the deadline.,claude,api,direct,few,administrative_action,1
They will file the paperwork before the deadline.,claude,api,cot,few,administrative_action,1
He plans to file his tax return tomorrow.,claude,api,direct,zero,administrative_action,1
He plans to file his tax return tomorrow.,claude,api,cot,zero,administrative_action,1
He plans to file his tax return tomorrow.,claude,api,direct,few,administrative_action,1
He plans to file his tax return tomorrow.,claude,api,cot,few,administrative_action,1
She opened the file on her computer to review the report.,claude,api,direct,zero,digital_record,1
She opened the file on her computer to review the report.,claude,api,cot,zero,digital_record,1
She opened the file on her computer to review the report.,claude,api,direct,few,digital_record,1
She opened the file on her computer to review the report.,claude,api,cot,few,digital_record,1
The lawyer pulled the case file from the cabinet.,claude,api,direct,zero,physical_record,1
The lawyer pulled the case file from the cabinet.,claude,api,cot,zero,physical_record,1
The lawyer pulled the case file from the cabinet.,claude,api,direct,few,physical_record,1
The lawyer pulled the case file from the cabinet.,claude,api,cot,few,physical_record,1
Each employee has a file stored in the archive room.,claude,api,direct,zero,physical_record,1
Each employee has a file stored in the archive room.,claude,api,cot,zero,physical_record,1
Each employee has a file stored in the archive room.,claude,api,direct,few,physical_record,1
Each employee has a file stored in the archive room.,claude,api,cot,few,physical_record,1
The fisherman sat quietly on the bank watching the water.,gpt,api,direct,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,gpt,api,cot,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,gpt,api,direct,few,physical_environment,1
The fisherman sat quietly on the bank watching the water.,gpt,api,cot,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,gpt,api,direct,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,gpt,api,cot,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,gpt,api,direct,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,gpt,api,cot,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,direct,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,cot,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,direct,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,cot,few,physical_environment,1
I went to the bank to apply for a loan.,gpt,api,direct,zero,financial_sense,1
I went to the bank to apply for a loan.,gpt,api,cot,zero,financial_sense,1
I went to the bank to apply for a loan.,gpt,api,direct,few,financial_sense,1
I went to the bank to apply for a loan.,gpt,api,cot,few,financial_sense,1
